,Player,PPR_Projected_2023
1524,Ifeanyi Momah,4.966968626850783
3292,Shelton Gibson,4.966968626850783
1504,Hunter Bryant,4.932500627820587
1287,Dwayne Washington,4.913529775948556
351,Brandon Bolden,4.913529775948556
3544,Trayveon Williams,4.913529775948556
2940,Patrick Taylor,4.913529775948556
1284,Dwayne Washington,4.913529775948556
367,Brandon Powell,4.884204146840866
2462,Mack Brown,4.879061776918359
2942,Paul Perkins,4.879061776918359
3399,Tavon Austin,4.846530076655458
1776,Jason Moore,4.832133747581166
1286,Dwayne Washington,4.778694896678939
1151,Derrick Coleman,4.764107507956961
3231,Samaje Perine,4.73341986621204
329,Bobo Wilson,4.730627541065268
432,Bryan Edwards,4.696858095110049
36,Adam Prentice,4.696858095110049
2040,Josh Ferguson,4.696858095110049
841,Dalton Keene,4.696858095110049
573,Charone Peake,4.694388389202662
826,Da'Mari Scott,4.694388389202662
1632,Jake Kumerow,4.694388389202662
888,Daniel Brown,4.694388389202662
2397,Lawrence Cager,4.694388389202662
1030,Daylen Baldwin,4.694388389202662
1145,Derek Watt,4.672072719979862
1282,Dwayne Washington,4.672072719979862
200,Anthony Sherman,4.660719523021086
2487,Marcedes Lewis,4.649113358735764
918,Dareke Young,4.611110349719187
721,Cole Turner,4.611110349719187
1209,Dezmon Patmon,4.611110349719187
1031,Dazz Newsome,4.611110349719187
1238,Dontrell Hilliard,4.609231326357611
3357,T.J. Logan,4.577441483537611
2796,Nate Sudfeld,4.561239125672832
3283,Seth Williams,4.48503802190035
2291,Kevin White,4.48503802190035
1775,Jason Huntley,4.471713255841308
3371,Taiwan Jones,4.431599170998123
1975,Jonathan Williams,4.394881766571459
3426,Teddy Bridgewater,4.379423011369243
309,Blaine Gabbert,4.366107661661298
1455,Giovani Bernard,4.33687837657169
2697,Mike Boone,4.230256199872615
2720,Mike Gillislee,4.186215379612903
3078,Ricky Ortiz,4.127937774902054
903,Danny Vitale,4.063924771450117
155,Andre Roberts,4.05277747143051
1149,Derek Watt,4.036748336552696
2759,Mitchell Wilcox,4.014774462413933
2215,Keith Kirkwood,4.014774462413933
3257,Scottie Phillips,4.013333224499345
2966,Pharoh Cooper,4.013333224499345
2707,Mike Davis,4.013333224499345
2726,Mike Strachan,4.012304756506546
451,C.J. Anderson,3.989782650890873
1110,Demetrius Harris,3.982510660653005
3707,Tyrod Taylor,3.973702926542389
457,C.J. Board,3.967029726039647
642,Chris Moore,3.960536786514241
489,Cam Akers,3.960536786514241
2065,Josh Oliver,3.960536786514241
1335,Eric Saubert,3.960536786514241
469,C.J. Prosise,3.960536786514241
3326,Stephen Anderson,3.960536786514241
2818,Nick Bellore,3.960536786514241
2505,Marcus Kemp,3.929026717023069
480,Cade Johnson,3.929026717023069
174,Andy Isabella,3.929026717023069
3660,Tyler Ervin,3.8953578508414926
310,Blake Bell,3.8858295814861403
2668,Michael Burton,3.8700312978614186
1152,Derrick Coleman,3.8698004466083264
1916,Joe Webb,3.8536594296741407
3634,Tylan Wallace,3.8478265724695637
3196,Ryan Hewitt,3.8478265724695637
3106,Robert Davis,3.8478265724695637
2216,Keith Kirkwood,3.8478265724695637
210,Antonio Callaway,3.8478265724695637
2861,Nick Williams,3.8478265724695637
1111,Dennis Houston,3.8478265724695637
2036,Josh Bellamy,3.8478265724695637
923,Darius Jennings,3.8478265724695637
3441,Terrance Williams,3.8478265724695637
972,Daurice Fountain,3.8478265724695637
1379,Fred Brown,3.8478265724695637
2432,Lil'Jordan Humphrey,3.8478265724695637
3797,Zach Zenner,3.8478265724695637
1037,De'Lance Turner,3.8478265724695637
937,Darrell Daniels,3.8478265724695637
1842,Jeremy Hill,3.7495155383020062
295,Benny Cunningham,3.7495155383020062
691,Codey McElroy,3.66520903082573
261,Austin Walter,3.66520903082573
1997,Jordan Leslie,3.66520903082573
3263,Sean Mannion,3.655984531119807
2817,Nick Bellore,3.6369937204911165
3328,Stephen Carlson,3.5840088862722257
2957,Pharaoh Brown,3.4194211061865993
3312,Stanley Morgan Jr.,3.390740326278825
3604,Trey Ragas,3.3255613906060777
498,Cam Sims,3.316033121250725
3382,Tanner Hudson,3.316033121250725
1017,David Williams,3.3076990181947576
965,Darrynton Evans,3.300234837626004
178,Andy Janovich,3.278030112234149
543,Cethan Carter,3.278030112234149
1014,David Sills,3.278030112234149
1940,John Ross,3.278030112234149
1835,Jehu Chesson,3.278030112234149
3712,Tyron Johnson,3.278030112234149
3051,Reggie Bonnafon,3.278030112234149
717,Cole Hikutini,3.278030112234149
3003,Quintez Cephus,3.278030112234149
2797,Nate Sudfeld,3.2528129198168867
1674,Jamaal Charles,3.2459971617263137
1215,Dion Sims,3.2457663104732215
1734,Jamize Olawale,3.2457663104732215
258,Austin Trammell,3.2237924363344588
2884,Nsimba Webster,3.2237924363344588
1488,Hakeem Valles,3.2237924363344588
1917,Joe Webb,3.2237924363344588
3270,Sean McKeon,3.2237924363344588
2453,Luke Stocker,3.2237924363344588
472,C.J. Saunders,3.2237924363344588
708,Colby Parkinson,3.2237924363344588
1530,Isaac Nauta,3.2237924363344588
293,Bennie Fowler,3.2237924363344588
1825,Jeff Janis,3.2237924363344588
1334,Eric Saubert,3.2237924363344588
1669,Jalen Tolbert,3.2237924363344588
3700,Tyrell Williams,3.2237924363344588
2748,Miles Boykin,3.2237924363344588
1807,Jaydon Mickens,3.2237924363344588
924,Darius Powe,3.2237924363344588
3255,Scott Simonson,3.2237924363344588
560,Chandler Cox,3.2237924363344588
60,Alan Cross,3.2237924363344588
1144,Derek Carrier,3.2237924363344588
3314,Stanley Morgan Jr.,3.2237924363344588
1959,Jojo Natson,3.218939213907002
729,Colt McCoy,3.2030389942448525
2352,Kylin Hill,3.179719078066587
211,Antonio Gandy-Golden,3.179719078066587
220,Antony Auclair,3.1714079355350733
3271,Senorise Perry,3.1344440475996884
3522,Travaris Cadet,3.0964410385831123
2485,MarQueis Gray,3.0964410385831123
1478,Gunner Olszewski,3.082687038683231
143,Ameer Abdullah,3.070866627850719
1055,DeAndrew White,3.012134531106836
902,Danny Gray,2.9784656649252605
274,Ben Ellefson,2.968937395569908
2723,Mike Glennon,2.931559462793333
3715,Tyrone Swoopes,2.9309343865533317
1235,Donte Moncrief,2.9309343865533317
2816,Nick Bawden,2.9309343865533317
3072,Richard Rodgers,2.773400630442579
2427,Levine Toilolo,2.773400630442579
696,Cody Hollister,2.773400630442579
2584,Mason Schreck,2.773400630442579
3291,Shelton Gibson,2.773400630442579
2365,Lamar Miller,2.773400630442579
1174,Devin Asiasi,2.773400630442579
2286,Kevin Rader,2.773400630442579
1844,Jeremy Kerley,2.773400630442579
2730,Mike Thomas,2.773400630442579
1624,Jake Butt,2.773400630442579
1348,Ethan Wolf,2.773400630442579
230,Ashton Dulin,2.773400630442579
325,Bo Scarbrough,2.7379025579593375
1800,Jay Ajayi,2.7379025579593375
2357,La'Mical Perine,2.7379025579593375
2594,Matt Cassel,2.7244274634322063
1424,Geoff Swaim,2.666778453743503
2479,Malik Turner,2.666778453743503
2293,KhaDarel Hodge,2.666778453743503
3500,Tommylee Lewis,2.646049232691232
156,Andre Roberts,2.634293943519638
3112,Robert Griffin III,2.5951295157270637
3260,Sean Culkin,2.593705893149573
2947,Penny Hart,2.591811556791542
553,Chad Henne,2.572395905929557
3256,Scottie Phillips,2.5280738590333804
1567,J.J. Taylor,2.5280738590333804
2411,LeVante Bellamy,2.5280738590333804
1374,Frank Darby,2.4805425806614516
1651,Jaleel Scott,2.4805425806614516
3029,Rashard Davis,2.4805425806614516
1019,Davion Davis,2.4805425806614516
2147,Juwann Winfree,2.4805425806614516
3150,Roosevelt Nix,2.4492133446497064
1105,Demetric Felton,2.4492133446497064
2598,Matt Flanagan,2.4263049047617615
3473,Tim White,2.4263049047617615
1416,Gehrig Dieter,2.4263049047617615
700,Cody Kessler,2.3664155630924473
3096,River Cracraft,2.354579240831526
2839,Nick Foles,2.325312701340426
3151,Ross Dwelley,2.308120543227576
2663,Michael Burton,2.308120543227576
634,Chris Manhertz,2.308120543227576
854,Dalyn Dawkins,2.287510752067458
1845,Jeremy Langford,2.287510752067458
824,DJ Turner,2.287510752067458
159,Andre Williams,2.287510752067458
3025,Rashaad Penny,2.2422357216005593
3668,Tyler Huntley,2.2422357216005593
3762,Will Grier,2.232117822125944
3492,Tommy Stevens,2.204232712583983
1774,Jason Huntley,2.204232712583983
2220,Keith Smith,2.1710349791817087
2217,Keith Smith,2.089620868384597
2569,Marvin Hall,2.0676469942458344
2314,Kirk Merritt,2.0676469942458344
1036,De'Anthony Thomas,2.0676469942458344
173,Andy Isabella,2.0676469942458344
1143,Derek Carrier,2.0676469942458344
1418,Gehrig Dieter,2.0676469942458344
3237,Sammie Coates,2.0676469942458344
374,Brandon Zylstra,2.0676469942458344
2457,Luke Willson,2.0676469942458344
1710,James Proche,2.0676469942458344
3730,Victor Bolden,2.0676469942458344
1942,John Ursua,2.0676469942458344
322,Blake Jarwin,2.0676469942458344
1373,Frank Darby,2.0676469942458344
227,Arrelious Benn,2.0676469942458344
2820,Nick Bellore,2.0676469942458344
3738,Vyncint Smith,2.0676469942458344
190,Anthony McFarland Jr.,2.0676469942458344
3390,Tarik Black,2.0676469942458344
3261,Sean Culkin,2.0676469942458344
409,Brian Hoyer,2.0510183166907607
1543,Isaiah McKenzie,2.022407459375722
2595,Matt Cassel,1.9982523697468735
2288,Kevin White,1.9839332574347046
1518,Ian Book,1.9096449829029107
279,Ben Koyack,1.8468476933888391
222,Antony Auclair,1.8468476933888391
2111,Justin Davis,1.845574802068058
3085,Rico Dowdle,1.845574802068058
3013,Raheem Mostert,1.845574802068058
3606,Trey Sermon,1.845574802068058
2080,Joshua Dobbs,1.845574802068058
3621,Ty Chandler,1.845574802068058
1966,Jonathan Stewart,1.845574802068058
1816,Jeff Cumberland,1.8207249835730315
987,David Fluellen,1.7913371261683677
11,A.J. McCarron,1.7687906548569923
2639,Maurice Alexander,1.7434597084529648
1412,Gary Brightwell,1.7434597084529648
2087,Josiah Deguara,1.7434597084529648
1494,Harry Douglas,1.7434597084529648
1826,Jeff Smith,1.7434597084529648
2013,Jordan Thomas,1.7434597084529648
1771,Jason Cabinda,1.7434597084529648
496,Cam Phillips,1.7434597084529648
2214,Keith Kirkwood,1.7434597084529648
240,Austin Carr,1.7434597084529648
3713,Tyron Johnson,1.7434597084529648
3204,Ryan Nall,1.7434597084529648
1511,Hunter Long,1.7434597084529648
2275,Keon Hatcher,1.7434597084529648
808,D.J. Foster,1.7434597084529648
3435,Temarrick Hemingway,1.7434597084529648
1852,Jeremy Ruckert,1.7434597084529648
1460,Godwin Igwebuike,1.7434597084529648
3079,Ricky Ortiz,1.7434597084529648
697,Cody Hollister,1.7434597084529648
967,Darvin Kidsy,1.7434597084529648
2504,Marcus Kemp,1.7434597084529648
1190,Devine Ozigbo,1.7434597084529648
689,Cobi Hamilton,1.7434597084529648
3495,Tommy Sweeney,1.7434597084529648
1955,Johnny Mundt,1.7434597084529648
1652,Jalen Camp,1.7434597084529648
2059,Josh Malone,1.7434597084529648
437,Brycen Hopkins,1.7434597084529648
3501,Tommylee Lewis,1.7434597084529648
652,Chris Streveler,1.6800681500382777
308,Blaine Gabbert,1.6800681500382777
982,David Blough,1.655213904951635
1690,Jameis Winston,1.6258304741385874
1342,Eric Tomlinson,1.5865418602624326
1856,Jeremy Sprinkle,1.5865418602624326
636,Chris Manhertz,1.5865418602624326
921,Darius Jackson,1.5852689689416528
372,Brandon Wilds,1.5852689689416528
3633,Ty'Son Williams,1.4831538753265583
460,C.J. Board,1.4831538753265583
566,Charles Jones,1.4831538753265583
1291,Easop Winston,1.4831538753265583
2384,Larry Pinkard,1.4831538753265583
1278,Dwayne Harris,1.4831538753265583
1344,Eric Weems,1.4831538753265583
3716,Tyrone Swoopes,1.4831538753265583
2747,Miles Boykin,1.4831538753265583
1599,Jacob Harris,1.4831538753265583
2115,Justin Hardee,1.4831538753265583
1779,Jason Moore,1.4831538753265583
116,Allen Robinson,1.4831538753265583
2306,Khari Lee,1.4831538753265583
1650,Jaleel Scott,1.4831538753265583
358,Brandon Dillon,1.4831538753265583
1259,Drew Sample,1.4448328702615618
2804,Nathan Peterman,1.4130559193841112
1558,J'Mon Moore,1.4050677635394773
384,Braylon Sanders,1.4050677635394773
411,Brian Hoyer,1.3655246410121822
2224,Keke Coutee,1.2792478315615885
2503,Marcus Kemp,1.2792478315615885
867,Damiere Byrd,1.2792478315615885
3577,Trevon Wesco,1.2792478315615885
1531,Isaac Nauta,1.2792478315615885
1345,Erik Ezukanma,1.2792478315615885
1189,Devine Ozigbo,1.2792478315615885
843,Dalton Schultz,1.2792478315615885
3073,Richard Rodgers,1.2792478315615885
2821,Nick Bellore,1.2792478315615885
1836,Jehu Chesson,1.2792478315615885
111,Allen Lazard,1.2792478315615885
3069,Richard Rodgers,1.2792478315615885
775,Craig Reynolds,1.2792478315615885
3772,Xavier Grimble,1.2792478315615885
2318,Krishawn Hogan,1.2792478315615885
779,Cullen Gillaspia,1.2792478315615885
3369,Taiwan Jones,1.2792478315615885
2576,Mason Kinsey,1.2792478315615885
1908,Joe Kerridge,1.2792478315615885
621,Chris Herndon,1.2792478315615885
3572,Trenton Irwin,1.2792478315615885
3201,Ryan Malleck,1.2792478315615885
2643,Max McCaffrey,1.2792478315615885
988,David Fluellen,1.2610816831487808
1146,Derek Watt,1.2608547031377377
2410,LeShun Daniels,1.2068440072490905
1285,Dwayne Washington,1.2068440072490905
2601,Matt Jones,1.2068440072490905
2478,Malik Taylor,1.1474105229912568
455,C.J. Beathard,1.0955750311190005
551,Chad Henne,1.0920568510214486
1402,Garrett Gilbert,1.0920568510214486
442,Buddy Howell,1.0888686335912392
1682,Jamal Agnew,1.0888686335912392
1931,John Kelly,1.0888686335912392
2441,Logan Woodside,1.0888686335912392
3505,Tony Jones,1.0888686335912392
1202,Dexter Williams,1.0888686335912392
1869,Jerome Ford,1.0888686335912392
2655,Mekhi Sargent,1.0888686335912392
1612,Jacques Patrick,1.0888686335912392
3232,Samaje Perine,1.0888686335912392
1642,Jakob Johnson,1.071646957113353
939,Darrell Daniels,1.071646957113353
2136,Justin Watson,1.071646957113353
2664,Michael Burton,1.071646957113353
961,Darrius Heyward-Bey,1.071646957113353
572,Charone Peake,1.071646957113353
1952,Johnny Mundt,1.071646957113353
1406,Garrett Griffin,1.071646957113353
3780,Zach Gentry,1.071646957113353
788,Cyril Grayson,1.071646957113353
530,Case Keenum,1.0413373552193101
3273,Senorise Perry,1.0094173810008387
741,Cooper Rush,0.9744884596577924
2079,Joshua Dobbs,0.9527454123745058
429,Bruce Miller,0.9052044914884764
2025,Josh Adams,0.8849625898262674
3274,Senorise Perry,0.8849625898262674
440,Buddy Howell,0.8849625898262674
3227,Sam Ehlinger,0.8849625898262674
2009,Jordan Scarlett,0.8849625898262674
3442,Terrell Watson,0.8849625898262674
857,Damien Harris,0.8849625898262674
3052,Reggie Bonnafon,0.8849625898262674
674,Christine Michael,0.8849625898262674
2041,Josh Ferguson,0.8849625898262674
1203,Dexter Williams,0.8849625898262674
3114,Robert Kelley,0.8849625898262674
1421,Geno Smith,0.8374313114543384
14,A.J. McCarron,0.8374313114543384
2345,Kyle Trask,0.8374313114543384
2064,Josh McCown,0.8374313114543384
350,Brandon Allen,0.8374313114543384
1597,Jacob Eason,0.8353570123821997
904,Danny Vitale,0.8018165065526022
2827,Nick Boyle,0.8018165065526022
707,Cody White,0.8018165065526022
2495,Marcus Baugh,0.8018165065526022
2600,Matt Hazel,0.8018165065526022
1129,Deonte Harty,0.7887526124753287
3005,Racey McMath,0.701398653254721
2303,Khari Blasingame,0.701398653254721
2225,Keke Coutee,0.6993141273427339
2526,Mark Sanchez,0.6970222052021713
1930,John Kelly,0.6773617153780327
855,Damarea Crockett,0.6520351623979587
2353,Kylin Hill,0.6520351623979587
941,Darrell Daniels,0.6518043111448664
3502,Tony Brooks-James,0.6387211991628131
3202,Ryan Nall,0.6387211991628131
2617,Matt Schaub,0.6298304370061036
2057,Josh Johnson,0.6298304370061036
3645,Tyler Bray,0.6298304370061036
3185,Ryan Fitzpatrick,0.6298304370061036
1122,Deon Yelder,0.6298304370061036
3009,Raheem Mostert,0.6202065551602888
1934,John Lovett,0.6165164737709581
3110,Robert Griffin III,0.6165164737709581
983,David Blough,0.6165164737709581
1560,J.D. McKissic,0.6165164737709581
1038,De'Lance Turner,0.6165164737709581
1340,Eric Tomlinson,0.5441592660043816
1973,Jonathan Williams,0.5441592660043816
1735,Jamize Olawale,0.4498474116576909
3405,Taylor Heinicke,0.4483851030542623
3192,Ryan Griffin,0.40957872902487574
153,Andre Roberts,0.4004123566864971
2171,Kalif Raymond,0.4004123566864971
891,Daniel Helm,0.3721731964578827
3285,Shane Smith,0.368433300860579
2794,Nate Solder,0.3590239647813104
2795,Nate Solder,0.3590239647813104
1901,Joe Callahan,0.3588592332227372
3503,Tony Brooks-James,0.3588592332227372
106,Alfred Morris,0.3588592332227372
1627,Jake Funk,0.3588592332227372
1132,Derek Anderson,0.3588592332227372
1266,Duke Johnson,0.3588592332227372
78,Alex Armah,0.3464594267218163
3516,Tory Carter,0.3464594267218163
2850,Nick Ralston,0.3464594267218163
3515,Tory Carter,0.3464594267218163
1957,Johnny Stanton,0.3464594267218163
2665,Michael Burton,0.3464594267218163
2548,Marquez Williams,0.3464594267218163
2822,Nick Bellore,0.322486654345489
2801,Nathan Cottrell,0.322486654345489
532,Case Keenum,0.322486654345489
1848,Jeremy McNichols,0.322486654345489
2640,Maurice Ffrench,0.322486654345489
1702,James Develin,0.322486654345489
1962,Jojo Natson,0.322486654345489
1148,Derek Watt,0.3202886285604517
3286,Shane Smith,0.3202886285604517
2934,Patrick Ricard,0.3202886285604517
73,Alex Armah,0.3202886285604517
1170,Devante Mays,0.26340010490036597
2792,Nate Solder,0.24506917675380377
2793,Nate Solder,0.24506917675380377
2990,Qadree Ollison,0.244601155653372
865,Damien Williams,0.1929166130121735
2227,Kellen Mond,0.1929166130121735
1933,John Kuhn,0.1929166130121735
2304,Khari Blasingame,0.1810561733018668
727,Colt McCoy,0.1671940581975177
3410,Taysom Hill,0.1671940581975177
578,Chase Daniel,0.1452193995835872
1995,Jordan Howard,0.13106215413916042
2110,Justin Davis,0.13106215413916042
2805,Nathan Peterman,0.13106215413916042
1042,DeAndre Carter,0.12882846269962991
742,Cooper Rush,0.12838768416813123
3464,Tim Boyle,0.12838768416813123
3121,Robert Turbin,0.11932364742757151
12,A.J. McCarron,0.10777233273267353
3518,Trace McSorley,0.10777233273267353
3586,Trevor Siemian,0.10777233273267353
1387,Gabe Holmes,0.09964206250475555
3773,Xavier Jones,0.07766818836599271
3702,Tyrie Cleveland,0.07766818836599271
3530,Travis Fulgham,0.07766818836599271
3673,Tyler Johnson,0.07766818836599271
3597,Trey Edmunds,0.07766818836599271
3528,Travis Fulgham,0.07766818836599271
3729,Victor Bolden,0.07766818836599271
212,Antonio Gandy-Golden,0.07766818836599271
158,Andre Roberts,0.07766818836599271
3690,Tyree Jackson,0.07766818836599271
229,Artavis Pierce,0.07766818836599271
3436,Temarrick Hemingway,0.07766818836599271
96,Alex Tanney,0.07766818836599271
3594,Trey Edmunds,0.07766818836599271
180,Andy Jones,0.07766818836599271
3769,Willie Snead,0.07766818836599271
242,Austin Davis,0.07766818836599271
3434,Temarrick Hemingway,0.07766818836599271
3445,Terrence Magee,0.07766818836599271
3463,Thomas Rawls,0.07766818836599271
85,Alex Ellis,0.07766818836599271
3603,Trey Quinn,0.07766818836599271
3508,Tony Lippett,0.07766818836599271
3418,Taywan Taylor,0.07766818836599271
161,Andrew Beck,0.07766818836599271
162,Andrew Beck,0.07766818836599271
219,Antonio Williams,0.07766818836599271
3581,Trevor Davis,0.07766818836599271
3571,Trenton Irwin,0.07766818836599271
3570,Trenton Cannon,0.07766818836599271
3619,Tutu Atwell,0.07766818836599271
3567,Trenton Cannon,0.07766818836599271
86,Alex Ellis,0.07766818836599271
3749,Wendell Smallwood,0.07766818836599271
122,Alonzo Russell,0.07766818836599271
3686,Tyler Mabry,0.07766818836599271
3596,Trey Edmunds,0.07766818836599271
92,Alex Erickson,0.07766818836599271
3651,Tyler Davis,0.07766818836599271
79,Alex Bachman,0.07766818836599271
223,Antony Auclair,0.07766818836599271
3485,Tom Kennedy,0.07766818836599271
238,Austin Carr,0.07766818836599271
3781,Zach Gentry,0.07766818836599271
3714,Tyrone Swoopes,0.07766818836599271
3609,Trinity Benson,0.07766818836599271
3419,Taywan Taylor,0.07766818836599271
3739,Vyncint Smith,0.07766818836599271
3542,Trayveon Williams,0.07766818836599271
3504,Tony Brown,0.07766818836599271
1351,Evan Baylis,0.07766818836599271
260,Austin Walter,0.07766818836599271
2046,Josh Gordon,0.07766818836599271
2060,Josh Malone,0.07766818836599271
938,Darrell Daniels,0.07766818836599271
2114,Justin Hardee,0.07766818836599271
2116,Justin Hardee,0.07766818836599271
2117,Justin Hardee,0.07766818836599271
2118,Justin Hardee,0.07766818836599271
2119,Justin Hardee,0.07766818836599271
920,Darius Bradwell,0.07766818836599271
919,Darius Bradwell,0.07766818836599271
2139,Justin Watson,0.07766818836599271
2144,Juwann Winfree,0.07766818836599271
2145,Juwann Winfree,0.07766818836599271
2148,K.J. Brent,0.07766818836599271
2151,K.J. Osborn,0.07766818836599271
913,Dare Ogunbowale,0.07766818836599271
912,Dare Ogunbowale,0.07766818836599271
2166,Kahale Warring,0.07766818836599271
896,Daniel Lasco,0.07766818836599271
890,Daniel Helm,0.07766818836599271
968,Darvin Kidsy,0.07766818836599271
2039,Josh Doctson,0.07766818836599271
2194,KeeSean Johnson,0.07766818836599271
971,Daurice Fountain,0.07766818836599271
1949,Johnny Holton,0.07766818836599271
1950,Johnny Johnson,0.07766818836599271
1951,Johnny Mundt,0.07766818836599271
1961,Jojo Natson,0.07766818836599271
1963,Jojo Natson,0.07766818836599271
1005,David Moore,0.07766818836599271
1001,David Moore,0.07766818836599271
1989,Jordan Chunn,0.07766818836599271
989,David Fluellen,0.07766818836599271
2004,Jordan Matthews,0.07766818836599271
2005,Jordan Matthews,0.07766818836599271
986,David Fales,0.07766818836599271
2010,Jordan Scarlett,0.07766818836599271
2015,Jordan Todman,0.07766818836599271
2016,Jordan Veasy,0.07766818836599271
2020,Jordan Wilkins,0.07766818836599271
2027,Josh Adams,0.07766818836599271
2028,Josh Ali,0.07766818836599271
973,Daurice Fountain,0.07766818836599271
2187,Kaylon Geiger,0.07766818836599271
886,Daniel Brown,0.07766818836599271
1935,John Phillips,0.07766818836599271
2317,Krishawn Hogan,0.07766818836599271
2321,Kurt Benkert,0.07766818836599271
2322,Kwamie Lassiter II,0.07766818836599271
2328,Kyle Carter,0.07766818836599271
789,Cyril Grayson,0.07766818836599271
781,Cullen Gillaspia,0.07766818836599271
780,Cullen Gillaspia,0.07766818836599271
778,Cullen Gillaspia,0.07766818836599271
3401,Tay Martin,0.07766818836599271
774,Craig Reynolds,0.07766818836599271
768,Cornell Powell,0.07766818836599271
2370,Lance Lenoir,0.07766818836599271
2371,Lance Lenoir,0.07766818836599271
2372,Lance McCutcheon,0.07766818836599271
2396,Lavon Coleman,0.07766818836599271
2398,Lawrence Cager,0.07766818836599271
743,Cooper Rush,0.07766818836599271
733,Connor Davis,0.07766818836599271
2429,Lil'Jordan Humphrey,0.07766818836599271
2433,Logan Paulsen,0.07766818836599271
2319,Kristian Wilkerson,0.07766818836599271
2315,Kirk Merritt,0.07766818836599271
2202,Keelan Doss,0.07766818836599271
2313,Kirk Merritt,0.07766818836599271
883,Dan Chisena,0.07766818836599271
882,Dan Chisena,0.07766818836599271
881,Dan Chisena,0.07766818836599271
2209,Keenan Reynolds,0.07766818836599271
2210,Keir Thomas,0.07766818836599271
2213,Keith Kirkwood,0.07766818836599271
2231,Kendall Blanton,0.07766818836599271
2249,Kenjon Barner,0.07766818836599271
2250,Kenjon Barner,0.07766818836599271
853,Dalyn Dawkins,0.07766818836599271
825,Da'Mari Scott,0.07766818836599271
2280,Kerryon Johnson,0.07766818836599271
2284,Kevin Hogan,0.07766818836599271
2285,Kevin Rader,0.07766818836599271
2287,Kevin Rader,0.07766818836599271
2290,Kevin White,0.07766818836599271
807,D.J. Foster,0.07766818836599271
2305,Khari Lee,0.07766818836599271
803,D'Vonte Price,0.07766818836599271
1947,Johnny Holton,0.07766818836599271
1932,John Kelly,0.07766818836599271
2443,Logan Woodside,0.07766818836599271
1444,Geremy Davis,0.07766818836599271
1292,Easton Stick,0.07766818836599271
1456,Giovanni Ricci,0.07766818836599271
1458,Godwin Igwebuike,0.07766818836599271
1276,Dwayne Harris,0.07766818836599271
1486,Hakeem Butler,0.07766818836599271
1487,Hakeem Valles,0.07766818836599271
1490,Hale Hentges,0.07766818836599271
1501,Henry Krieger-Coble,0.07766818836599271
1506,Hunter Henry,0.07766818836599271
1268,Duke Williams,0.07766818836599271
1512,Hunter Long,0.07766818836599271
1532,Isaac Whitney,0.07766818836599271
1533,Isaiah Coulter,0.07766818836599271
1534,Isaiah Coulter,0.07766818836599271
1537,Isaiah Ford,0.07766818836599271
1228,Donnie Ernsberger,0.07766818836599271
1571,J.P. Holtz,0.07766818836599271
1572,J.P. Holtz,0.07766818836599271
1573,J.P. Holtz,0.07766818836599271
1449,Geronimo Allison,0.07766818836599271
1443,Geremy Davis,0.07766818836599271
1587,Jace Sternberger,0.07766818836599271
1295,Ed Eagan,0.07766818836599271
1349,Evan Baylis,0.07766818836599271
1347,Ethan Fernea,0.07766818836599271
1341,Eric Tomlinson,0.07766818836599271
1364,Farrod Green,0.07766818836599271
1366,Feleipe Franks,0.07766818836599271
1380,Fred Brown,0.07766818836599271
1382,Freddie Martino,0.07766818836599271
1386,Gabe Holmes,0.07766818836599271
1332,Eric Saubert,0.07766818836599271
1399,Garrett Celek,0.07766818836599271
1400,Garrett Dickerson,0.07766818836599271
1401,Garrett Dickerson,0.07766818836599271
1407,Garrett Griffin,0.07766818836599271
1408,Garrett Griffin,0.07766818836599271
1410,Garrett Griffin,0.07766818836599271
1414,Gary Jennings Jr,0.07766818836599271
1415,Gavin Escobar,0.07766818836599271
1417,Gehrig Dieter,0.07766818836599271
1302,Elijah Hood,0.07766818836599271
1586,Jace Billingsley,0.07766818836599271
1598,Jacob Harris,0.07766818836599271
1928,John Hightower,0.07766818836599271
1079,Deante Burton,0.07766818836599271
1820,Jeff Driskel,0.07766818836599271
1078,Deante Burton,0.07766818836599271
1077,Deante Burton,0.07766818836599271
1076,Deante Burton,0.07766818836599271
1839,Jerell Adams,0.07766818836599271
1840,Jeremy Cox,0.07766818836599271
1847,Jeremy McNichols,0.07766818836599271
1849,Jeremy McNichols,0.07766818836599271
1059,DeMichael Harris,0.07766818836599271
1867,Jerome Cunningham,0.07766818836599271
1868,Jerome Cunningham,0.07766818836599271
1881,Jesse James,0.07766818836599271
1882,Jester Weah,0.07766818836599271
1883,Jim Dray,0.07766818836599271
1897,Joe Banyard,0.07766818836599271
1018,Davion Davis,0.07766818836599271
1918,Joe Webb,0.07766818836599271
1016,David Wells,0.07766818836599271
1925,John Brown,0.07766818836599271
1815,Jeff Badet,0.07766818836599271
1805,Jaydon Mickens,0.07766818836599271
1605,Jacob Hollister,0.07766818836599271
1804,Jaydon Mickens,0.07766818836599271
1207,Dezmon Patmon,0.07766818836599271
1621,Jake Bargas,0.07766818836599271
1622,Jake Bargas,0.07766818836599271
1628,Jake Funk,0.07766818836599271
1636,Jake Tonges,0.07766818836599271
1653,Jalen Guyton,0.07766818836599271
1186,Devin Smith,0.07766818836599271
1173,Devin Asiasi,0.07766818836599271
1161,Derrick Willies,0.07766818836599271
1720,James Washington,0.07766818836599271
1739,Janarion Grant,0.07766818836599271
